tindex	j	i	t	ostat	tstat	surv	diam	dnow	dlast	cones	trt	x	y	ice	nfert	height
352	4	51	1	2	0	1	19.86053948	0.303837564	0.303837564	0	1	1.5	-6.68	0	0	NA
352	4	51	2	2	0	1	20.16437704	0.311049076	0.303837564	0	1	1.5	-6.68	0	0	NA
352	4	51	3	3	1	1	20.47542612	0.45799601	0.311049076	10	1	1.5	-6.68	0	0	NA
352	4	51	4	3	1	1	20.93342213	0.504658863	0.45799601	9	1	1.5	-6.68	0	0	NA
352	4	51	5	1	1	1	21.43808099	0.612024776	0.504658863	0	1	1.5	-6.68	0	0	NA
352	4	51	6	3	1	1	22.05010577	0.595311417	0.612024776	2	1	1.5	-6.68	0	0	NA
352	4	51	7	3	1	1	22.64541719	0.767470023	0.595311417	7	1	1.5	-6.68	0	0	NA
352	4	51	8	3	1	1	23.41288721	0.5845837	0.767470023	36	1	1.5	-6.68	0	0	NA
352	4	51	9	3	1	1	23.99747091	0.565572633	0.5845837	57	1	1.5	-6.68	0	0	NA
352	4	51	10	3	1	1	24.56304354	0.43212602	0.565572633	14	1	1.5	-6.68	0	0	NA
352	4	51	11	3	1	1	24.99516956	0.470855361	0.43212602	32	1	1.5	-6.68	0	0	NA
353	4	52	1	2	0	1	12.75721641	0.222263137	0.222263137	0	1	-0.79	-6.72	0	0	11.8
353	4	52	2	2	0	1	12.97947955	0.214733497	0.222263137	0	1	-0.79	-6.72	0	0	NA
353	4	52	3	3	1	1	13.19421304	0.190700588	0.214733497	1	1	-0.79	-6.72	0	0	NA
353	4	52	4	1	1	1	13.38491363	0.13756762	0.190700588	0	1	-0.79	-6.72	0	0	13.9
353	4	52	5	1	1	1	13.52248125	0.265513366	0.13756762	0	1	-0.79	-6.72	0	0	NA
353	4	52	6	1	1	1	13.78799462	0.261085664	0.265513366	0	1	-0.79	-6.72	0	0	NA
353	4	52	7	1	1	1	14.04908028	0.219071289	0.261085664	0	1	-0.79	-6.72	0	0	NA
